model name,query index,type
Diffusion2D-PT-D40N010,12,AG
Diffusion2D-PT-D40N010,13,AG
Diffusion2D-PT-D40N010,14,EF
Diffusion2D-PT-D40N010,15,AG
Diffusion2D-PT-D40N010,16,AG
Diffusion2D-PT-D40N050,1,AG
Diffusion2D-PT-D40N050,2,AG
Diffusion2D-PT-D40N050,3,EF
Diffusion2D-PT-D40N050,4,AG
Diffusion2D-PT-D40N050,5,EF
Diffusion2D-PT-D40N050,6,AG
Diffusion2D-PT-D40N050,7,AG
Diffusion2D-PT-D40N050,8,AG
Diffusion2D-PT-D40N050,9,EF
Diffusion2D-PT-D40N050,10,EF
Diffusion2D-PT-D40N050,11,EF
Diffusion2D-PT-D40N050,12,EF
Diffusion2D-PT-D40N050,13,AG
Diffusion2D-PT-D40N050,14,AG
Diffusion2D-PT-D40N050,15,AG
Diffusion2D-PT-D40N050,16,AG
Diffusion2D-PT-D40N100,1,AG
Diffusion2D-PT-D40N100,2,EF
Diffusion2D-PT-D40N100,3,AG
Diffusion2D-PT-D40N100,4,EF
Diffusion2D-PT-D40N100,5,AG
Diffusion2D-PT-D40N100,6,EF
Diffusion2D-PT-D40N100,7,EF
Diffusion2D-PT-D40N100,8,EF
Diffusion2D-PT-D40N100,9,AG
Diffusion2D-PT-D40N100,10,AG
Diffusion2D-PT-D40N100,11,EF
Diffusion2D-PT-D40N100,12,EF
Diffusion2D-PT-D40N100,13,EF
Diffusion2D-PT-D40N100,14,AG
Diffusion2D-PT-D40N100,15,EF
Diffusion2D-PT-D40N100,16,EF
Diffusion2D-PT-D40N150,1,EF
Diffusion2D-PT-D40N150,2,AG
Diffusion2D-PT-D40N150,3,EF
Diffusion2D-PT-D40N150,4,AG
Diffusion2D-PT-D40N150,5,AG
Diffusion2D-PT-D40N150,6,AG
Diffusion2D-PT-D40N150,7,AG
Diffusion2D-PT-D40N150,8,EF
Diffusion2D-PT-D40N150,9,AG
Diffusion2D-PT-D40N150,10,EF
Diffusion2D-PT-D40N150,11,AG
Diffusion2D-PT-D40N150,12,AG
Diffusion2D-PT-D40N150,13,AG
Diffusion2D-PT-D40N150,14,AG
Diffusion2D-PT-D40N150,15,AG
Diffusion2D-PT-D40N150,16,AG
Diffusion2D-PT-D50N010,1,EF
Diffusion2D-PT-D50N010,2,AG
Diffusion2D-PT-D50N010,3,AG
Diffusion2D-PT-D50N010,4,EF
Diffusion2D-PT-D50N010,5,EF
Diffusion2D-PT-D50N010,6,AG
Diffusion2D-PT-D50N010,7,AG
Diffusion2D-PT-D50N010,8,AG
Diffusion2D-PT-D50N010,9,EF
Diffusion2D-PT-D50N010,10,AG
Diffusion2D-PT-D50N010,11,AG
Diffusion2D-PT-D50N010,12,EF
Diffusion2D-PT-D50N010,13,AG
Diffusion2D-PT-D50N010,14,EF
Diffusion2D-PT-D50N010,15,AG
Diffusion2D-PT-D50N010,16,AG
Diffusion2D-PT-D50N050,1,AG
Diffusion2D-PT-D50N050,2,EF
Diffusion2D-PT-D50N050,3,AG
Diffusion2D-PT-D50N050,4,EF
Diffusion2D-PT-D50N050,5,EF
Diffusion2D-PT-D50N050,6,AG
Diffusion2D-PT-D50N050,7,AG
Diffusion2D-PT-D50N050,8,AG
Diffusion2D-PT-D50N050,9,EF
Diffusion2D-PT-D50N050,10,AG
Diffusion2D-PT-D50N050,11,EF
Diffusion2D-PT-D50N050,12,EF
Diffusion2D-PT-D50N050,13,EF
Diffusion2D-PT-D50N050,14,AG
Diffusion2D-PT-D50N050,15,EF
Diffusion2D-PT-D50N050,16,EF
Diffusion2D-PT-D50N100,1,EF
Diffusion2D-PT-D50N100,2,AG
Diffusion2D-PT-D50N100,3,AG
Diffusion2D-PT-D50N100,4,EF
Diffusion2D-PT-D50N100,5,AG
Diffusion2D-PT-D50N100,6,EF
Diffusion2D-PT-D50N100,7,EF
Diffusion2D-PT-D50N100,8,EF
Diffusion2D-PT-D50N100,9,AG
Diffusion2D-PT-D50N100,10,EF
Diffusion2D-PT-D50N100,11,EF
Diffusion2D-PT-D50N100,12,AG
Diffusion2D-PT-D50N100,13,AG
Diffusion2D-PT-D50N100,14,AG
Diffusion2D-PT-D50N100,15,AG
Diffusion2D-PT-D50N100,16,AG
Diffusion2D-PT-D50N150,1,AG
Diffusion2D-PT-D50N150,2,AG
Diffusion2D-PT-D50N150,3,EF
Diffusion2D-PT-D50N150,4,AG
Diffusion2D-PT-D50N150,5,AG
Diffusion2D-PT-D50N150,6,EF
Diffusion2D-PT-D50N150,7,EF
Diffusion2D-PT-D50N150,8,EF
Diffusion2D-PT-D50N150,9,EF
Diffusion2D-PT-D50N150,10,EF
Diffusion2D-PT-D50N150,11,AG
Diffusion2D-PT-D50N150,12,EF
Diffusion2D-PT-D50N150,13,EF
Diffusion2D-PT-D50N150,14,EF
Diffusion2D-PT-D50N150,15,AG
Diffusion2D-PT-D50N150,16,AG
DiscoveryGPU-PT-06a,1,AG
DiscoveryGPU-PT-06a,2,AG
DiscoveryGPU-PT-06a,3,EF
DiscoveryGPU-PT-06a,4,AG
DiscoveryGPU-PT-06a,5,EF
DiscoveryGPU-PT-06a,6,EF
DiscoveryGPU-PT-06a,7,EF
DiscoveryGPU-PT-06a,8,EF
DiscoveryGPU-PT-06a,9,EF
DiscoveryGPU-PT-06a,10,EF
DiscoveryGPU-PT-06a,11,EF
DiscoveryGPU-PT-06a,12,AG
DiscoveryGPU-PT-06a,13,EF
DiscoveryGPU-PT-06a,14,AG
DiscoveryGPU-PT-06a,15,EF
DiscoveryGPU-PT-06a,16,AG
DiscoveryGPU-PT-06b,1,EF
DiscoveryGPU-PT-06b,2,EF
DiscoveryGPU-PT-06b,3,AG
DiscoveryGPU-PT-06b,4,EF
DiscoveryGPU-PT-06b,5,AG
DiscoveryGPU-PT-06b,6,AG
DiscoveryGPU-PT-06b,7,AG
DiscoveryGPU-PT-06b,8,EF
DiscoveryGPU-PT-06b,9,AG
DiscoveryGPU-PT-06b,10,AG
DiscoveryGPU-PT-06b,11,AG
DiscoveryGPU-PT-06b,12,EF
DiscoveryGPU-PT-06b,13,EF
DiscoveryGPU-PT-06b,14,EF
DiscoveryGPU-PT-06b,15,EF
DiscoveryGPU-PT-06b,16,AG
DiscoveryGPU-PT-07a,1,EF
DiscoveryGPU-PT-07a,2,EF
DiscoveryGPU-PT-07a,3,AG
DiscoveryGPU-PT-07a,4,EF
DiscoveryGPU-PT-07a,5,EF
DiscoveryGPU-PT-07a,6,AG
DiscoveryGPU-PT-07a,7,AG
DiscoveryGPU-PT-07a,8,AG
DiscoveryGPU-PT-07a,9,EF
DiscoveryGPU-PT-07a,10,EF
DiscoveryGPU-PT-07a,11,AG
DiscoveryGPU-PT-07a,12,EF
DiscoveryGPU-PT-07a,13,EF
DiscoveryGPU-PT-07a,14,AG
DiscoveryGPU-PT-07a,15,EF
DiscoveryGPU-PT-07a,16,EF
DiscoveryGPU-PT-07b,1,AG
DiscoveryGPU-PT-07b,2,AG
DiscoveryGPU-PT-07b,3,AG
DiscoveryGPU-PT-07b,4,EF
DiscoveryGPU-PT-07b,5,EF
DiscoveryGPU-PT-07b,6,AG
DiscoveryGPU-PT-07b,7,AG
DiscoveryGPU-PT-07b,8,EF
DiscoveryGPU-PT-07b,9,AG
DiscoveryGPU-PT-07b,10,AG
DiscoveryGPU-PT-07b,11,EF
DiscoveryGPU-PT-07b,12,AG
DiscoveryGPU-PT-07b,13,AG
DiscoveryGPU-PT-07b,14,AG
DiscoveryGPU-PT-07b,15,AG
DiscoveryGPU-PT-07b,16,AG
DiscoveryGPU-PT-08a,1,EF
DiscoveryGPU-PT-08a,2,EF
DiscoveryGPU-PT-08a,3,EF
DiscoveryGPU-PT-08a,4,AG
DiscoveryGPU-PT-08a,5,EF
DiscoveryGPU-PT-08a,6,AG
DiscoveryGPU-PT-08a,7,AG
DiscoveryGPU-PT-08a,8,AG
DiscoveryGPU-PT-08a,9,AG
DiscoveryGPU-PT-08a,10,AG
DiscoveryGPU-PT-08a,11,AG
DiscoveryGPU-PT-08a,12,EF
DiscoveryGPU-PT-08a,13,EF
DiscoveryGPU-PT-08a,14,AG
DiscoveryGPU-PT-08a,15,AG
DiscoveryGPU-PT-08a,16,EF
DiscoveryGPU-PT-08b,1,AG
DiscoveryGPU-PT-08b,2,EF
DiscoveryGPU-PT-08b,3,EF
DiscoveryGPU-PT-08b,4,EF
DiscoveryGPU-PT-08b,5,EF
DiscoveryGPU-PT-08b,6,EF
DiscoveryGPU-PT-08b,7,EF
DiscoveryGPU-PT-08b,8,AG
DiscoveryGPU-PT-08b,9,EF
DiscoveryGPU-PT-08b,10,EF
DiscoveryGPU-PT-08b,11,AG
DiscoveryGPU-PT-08b,12,EF
DiscoveryGPU-PT-08b,13,EF
DiscoveryGPU-PT-08b,14,AG
DiscoveryGPU-PT-08b,15,EF
DiscoveryGPU-PT-08b,16,EF
DiscoveryGPU-PT-09a,1,EF
DiscoveryGPU-PT-09a,2,AG
DiscoveryGPU-PT-09a,3,EF
DiscoveryGPU-PT-09a,4,AG
DiscoveryGPU-PT-09a,5,EF
DiscoveryGPU-PT-09a,6,AG
DiscoveryGPU-PT-09a,7,EF
DiscoveryGPU-PT-09a,8,EF
DiscoveryGPU-PT-09a,9,AG
DiscoveryGPU-PT-09a,10,EF
DiscoveryGPU-PT-09a,11,AG
DiscoveryGPU-PT-09a,12,AG
DiscoveryGPU-PT-09a,13,EF
DiscoveryGPU-PT-09a,14,AG
DiscoveryGPU-PT-09a,15,EF
DiscoveryGPU-PT-09a,16,EF
DiscoveryGPU-PT-09b,1,EF
DiscoveryGPU-PT-09b,2,EF
DiscoveryGPU-PT-09b,3,EF
DiscoveryGPU-PT-09b,4,EF
DiscoveryGPU-PT-09b,5,AG
DiscoveryGPU-PT-09b,6,AG
DiscoveryGPU-PT-09b,7,AG
DiscoveryGPU-PT-09b,8,EF
DiscoveryGPU-PT-09b,9,EF
DiscoveryGPU-PT-09b,10,AG
DiscoveryGPU-PT-09b,11,AG
DiscoveryGPU-PT-09b,12,AG
DiscoveryGPU-PT-09b,13,AG
DiscoveryGPU-PT-09b,14,EF
DiscoveryGPU-PT-09b,15,AG
DiscoveryGPU-PT-09b,16,EF
DiscoveryGPU-PT-10a,1,AG
DiscoveryGPU-PT-10a,2,EF
DiscoveryGPU-PT-10a,3,EF
DiscoveryGPU-PT-10a,4,EF
DiscoveryGPU-PT-10a,5,AG
DiscoveryGPU-PT-10a,6,AG
DiscoveryGPU-PT-10a,7,AG
DiscoveryGPU-PT-10a,8,AG
DiscoveryGPU-PT-10a,9,EF
DiscoveryGPU-PT-10a,10,EF
DiscoveryGPU-PT-10a,11,EF
DiscoveryGPU-PT-10a,12,AG
DiscoveryGPU-PT-10a,13,AG
DiscoveryGPU-PT-10a,14,EF
DiscoveryGPU-PT-10a,15,AG
DiscoveryGPU-PT-10a,16,EF
DiscoveryGPU-PT-10b,1,EF
DiscoveryGPU-PT-10b,2,EF
DiscoveryGPU-PT-10b,3,AG
DiscoveryGPU-PT-10b,4,AG
DiscoveryGPU-PT-10b,5,AG
DiscoveryGPU-PT-10b,6,AG
DiscoveryGPU-PT-10b,7,EF
DiscoveryGPU-PT-10b,8,EF
DiscoveryGPU-PT-10b,9,EF
DiscoveryGPU-PT-10b,10,AG
DiscoveryGPU-PT-10b,11,EF
DiscoveryGPU-PT-10b,12,EF
DiscoveryGPU-PT-10b,13,AG
DiscoveryGPU-PT-10b,14,AG
DiscoveryGPU-PT-10b,15,EF
DiscoveryGPU-PT-10b,16,EF
DiscoveryGPU-PT-11a,1,EF
DiscoveryGPU-PT-11a,2,EF
DiscoveryGPU-PT-11a,3,EF
DiscoveryGPU-PT-11a,4,AG
DiscoveryGPU-PT-11a,5,EF
DiscoveryGPU-PT-11a,6,AG
DiscoveryGPU-PT-11a,7,EF
DiscoveryGPU-PT-11a,8,EF
DiscoveryGPU-PT-11a,9,AG
DiscoveryGPU-PT-11a,10,AG
DiscoveryGPU-PT-11a,11,EF
DiscoveryGPU-PT-11a,12,AG
DiscoveryGPU-PT-11a,13,EF
DiscoveryGPU-PT-11a,14,EF
DiscoveryGPU-PT-11a,15,AG
DiscoveryGPU-PT-11a,16,AG
DiscoveryGPU-PT-11b,1,AG
DiscoveryGPU-PT-11b,2,AG
DiscoveryGPU-PT-11b,3,AG
DiscoveryGPU-PT-11b,4,AG
DiscoveryGPU-PT-11b,5,EF
DiscoveryGPU-PT-11b,6,EF
DiscoveryGPU-PT-11b,7,AG
DiscoveryGPU-PT-11b,8,EF
DiscoveryGPU-PT-11b,9,EF
DiscoveryGPU-PT-11b,10,EF
DiscoveryGPU-PT-11b,11,EF
DiscoveryGPU-PT-11b,12,AG
DiscoveryGPU-PT-11b,13,AG
DiscoveryGPU-PT-11b,14,AG
DiscoveryGPU-PT-11b,15,AG
DiscoveryGPU-PT-11b,16,AG
DiscoveryGPU-PT-12a,1,AG
DiscoveryGPU-PT-12a,2,EF
DiscoveryGPU-PT-12a,3,EF
DiscoveryGPU-PT-12a,4,EF
DiscoveryGPU-PT-12a,5,EF
DiscoveryGPU-PT-12a,6,AG
DiscoveryGPU-PT-12a,7,AG
DiscoveryGPU-PT-12a,8,AG
DiscoveryGPU-PT-12a,9,AG
DiscoveryGPU-PT-12a,10,AG
DiscoveryGPU-PT-12a,11,AG
DiscoveryGPU-PT-12a,12,AG
DiscoveryGPU-PT-12a,13,EF
DiscoveryGPU-PT-12a,14,EF
DiscoveryGPU-PT-12a,15,AG
DiscoveryGPU-PT-12a,16,AG
DiscoveryGPU-PT-12b,1,AG
DiscoveryGPU-PT-12b,2,AG
DiscoveryGPU-PT-12b,3,AG
DiscoveryGPU-PT-12b,4,AG
DiscoveryGPU-PT-12b,5,AG
DiscoveryGPU-PT-12b,6,AG
DiscoveryGPU-PT-12b,7,EF
DiscoveryGPU-PT-12b,8,EF
DiscoveryGPU-PT-12b,9,EF
DiscoveryGPU-PT-12b,10,EF
DiscoveryGPU-PT-12b,11,EF
DiscoveryGPU-PT-12b,12,EF
DiscoveryGPU-PT-12b,13,AG
DiscoveryGPU-PT-12b,14,EF
DiscoveryGPU-PT-12b,15,AG
DiscoveryGPU-PT-12b,16,AG
DiscoveryGPU-PT-13a,1,EF
DiscoveryGPU-PT-13a,2,EF
DiscoveryGPU-PT-13a,3,EF
DiscoveryGPU-PT-13a,4,AG
DiscoveryGPU-PT-13a,5,AG
DiscoveryGPU-PT-13a,6,EF
DiscoveryGPU-PT-13a,7,EF
DiscoveryGPU-PT-13a,8,EF
DiscoveryGPU-PT-13a,9,AG
DiscoveryGPU-PT-13a,10,AG
DiscoveryGPU-PT-13a,11,AG
DiscoveryGPU-PT-13a,12,EF
DiscoveryGPU-PT-13a,13,AG
DiscoveryGPU-PT-13a,14,AG
DiscoveryGPU-PT-13a,15,EF
DiscoveryGPU-PT-13a,16,AG
DiscoveryGPU-PT-13b,1,AG
DiscoveryGPU-PT-13b,2,AG
DiscoveryGPU-PT-13b,3,AG
DiscoveryGPU-PT-13b,4,EF
DiscoveryGPU-PT-13b,5,AG
DiscoveryGPU-PT-13b,6,EF
DiscoveryGPU-PT-13b,7,EF
DiscoveryGPU-PT-13b,8,AG
DiscoveryGPU-PT-13b,9,EF
DiscoveryGPU-PT-13b,10,EF
DiscoveryGPU-PT-13b,11,EF
DiscoveryGPU-PT-13b,12,EF
DiscoveryGPU-PT-13b,13,EF
DiscoveryGPU-PT-13b,14,EF
DiscoveryGPU-PT-13b,15,EF
DiscoveryGPU-PT-13b,16,EF
DiscoveryGPU-PT-14a,1,AG
DiscoveryGPU-PT-14a,2,EF
DiscoveryGPU-PT-14a,3,EF
DiscoveryGPU-PT-14a,4,EF
DiscoveryGPU-PT-14a,5,AG
DiscoveryGPU-PT-14a,6,AG
DiscoveryGPU-PT-14a,7,AG
DiscoveryGPU-PT-14a,8,EF
DiscoveryGPU-PT-14a,9,EF
DiscoveryGPU-PT-14a,10,EF
DiscoveryGPU-PT-14a,11,EF
DiscoveryGPU-PT-14a,12,AG
DiscoveryGPU-PT-14a,13,AG
DiscoveryGPU-PT-14a,14,AG
DiscoveryGPU-PT-14a,15,AG
DiscoveryGPU-PT-14a,16,EF
DiscoveryGPU-PT-14b,1,AG
DiscoveryGPU-PT-14b,2,EF
DiscoveryGPU-PT-14b,3,EF
DiscoveryGPU-PT-14b,4,AG
DiscoveryGPU-PT-14b,5,AG
DiscoveryGPU-PT-14b,6,AG
DiscoveryGPU-PT-14b,7,EF
DiscoveryGPU-PT-14b,8,EF
DiscoveryGPU-PT-14b,9,AG
DiscoveryGPU-PT-14b,10,EF
DiscoveryGPU-PT-14b,11,AG
DiscoveryGPU-PT-14b,12,EF
DiscoveryGPU-PT-14b,13,EF
DiscoveryGPU-PT-14b,14,AG
DiscoveryGPU-PT-14b,15,EF
DiscoveryGPU-PT-14b,16,EF
DiscoveryGPU-PT-15a,1,EF
DiscoveryGPU-PT-15a,2,AG
DiscoveryGPU-PT-15a,3,EF
DiscoveryGPU-PT-15a,4,AG
DiscoveryGPU-PT-15a,5,EF
DiscoveryGPU-PT-15a,6,AG
DiscoveryGPU-PT-15a,7,EF
DiscoveryGPU-PT-15a,8,EF
DiscoveryGPU-PT-15a,9,AG
DiscoveryGPU-PT-15a,10,AG
DiscoveryGPU-PT-15a,11,EF
DiscoveryGPU-PT-15a,12,AG
DiscoveryGPU-PT-15a,13,AG
DiscoveryGPU-PT-15a,14,AG
DiscoveryGPU-PT-15a,15,EF
DiscoveryGPU-PT-15a,16,AG
DiscoveryGPU-PT-15b,1,AG
DiscoveryGPU-PT-15b,2,EF
DiscoveryGPU-PT-15b,3,EF
DiscoveryGPU-PT-15b,4,EF
DiscoveryGPU-PT-15b,5,EF
DiscoveryGPU-PT-15b,6,EF
DiscoveryGPU-PT-15b,7,EF
DiscoveryGPU-PT-15b,8,AG
DiscoveryGPU-PT-15b,9,EF
DiscoveryGPU-PT-15b,10,EF
DiscoveryGPU-PT-15b,11,AG
DiscoveryGPU-PT-15b,12,AG
DiscoveryGPU-PT-15b,13,EF
DiscoveryGPU-PT-15b,14,EF
DiscoveryGPU-PT-15b,15,EF
DiscoveryGPU-PT-15b,16,AG
DoubleExponent-PT-001,1,AG
DoubleExponent-PT-001,2,EF
DoubleExponent-PT-001,3,AG
DoubleExponent-PT-001,4,EF
DoubleExponent-PT-001,5,AG
DoubleExponent-PT-001,6,AG
DoubleExponent-PT-001,7,AG
DoubleExponent-PT-001,8,AG
DoubleExponent-PT-001,9,AG
DoubleExponent-PT-001,10,EF
DoubleExponent-PT-001,11,EF
DoubleExponent-PT-001,12,EF
DoubleExponent-PT-001,13,EF
DoubleExponent-PT-001,14,AG
DoubleExponent-PT-001,15,EF
DoubleExponent-PT-001,16,EF
DoubleExponent-PT-002,1,EF
DoubleExponent-PT-002,2,EF
DoubleExponent-PT-002,3,AG
DoubleExponent-PT-002,4,EF
DoubleExponent-PT-002,5,AG
DoubleExponent-PT-002,6,EF
DoubleExponent-PT-002,7,EF
DoubleExponent-PT-002,8,EF
DoubleExponent-PT-002,9,EF
DoubleExponent-PT-002,10,AG
DoubleExponent-PT-002,11,EF
DoubleExponent-PT-002,12,AG
DoubleExponent-PT-002,13,AG
DoubleExponent-PT-002,14,AG
DoubleExponent-PT-002,15,EF
DoubleExponent-PT-002,16,AG
DoubleExponent-PT-003,1,EF
DoubleExponent-PT-003,2,EF
DoubleExponent-PT-003,3,EF
DoubleExponent-PT-003,4,AG
DoubleExponent-PT-003,5,AG
DoubleExponent-PT-003,6,AG
DoubleExponent-PT-003,7,EF
DoubleExponent-PT-003,8,AG
DoubleExponent-PT-003,9,AG
DoubleExponent-PT-003,10,AG
DoubleExponent-PT-003,11,EF
DoubleExponent-PT-003,12,AG
DoubleExponent-PT-003,13,EF
DoubleExponent-PT-003,14,EF
DoubleExponent-PT-003,15,EF
DoubleExponent-PT-003,16,AG
DoubleExponent-PT-004,1,AG
DoubleExponent-PT-004,2,AG
DoubleExponent-PT-004,3,AG
DoubleExponent-PT-004,4,EF
DoubleExponent-PT-004,5,AG
DoubleExponent-PT-004,6,AG
DoubleExponent-PT-004,7,AG
DoubleExponent-PT-004,8,AG
DoubleExponent-PT-004,9,EF
DoubleExponent-PT-004,10,AG
DoubleExponent-PT-004,11,EF
DoubleExponent-PT-004,12,EF
DoubleExponent-PT-004,13,AG
DoubleExponent-PT-004,14,EF
DoubleExponent-PT-004,15,EF
DoubleExponent-PT-004,16,AG
DoubleExponent-PT-010,1,AG
DoubleExponent-PT-010,2,AG
DoubleExponent-PT-010,3,EF
DoubleExponent-PT-010,4,AG
DoubleExponent-PT-010,5,EF
DoubleExponent-PT-010,6,EF
DoubleExponent-PT-010,7,AG
DoubleExponent-PT-010,8,AG
DoubleExponent-PT-010,9,AG
DoubleExponent-PT-010,10,EF
DoubleExponent-PT-010,11,EF
DoubleExponent-PT-010,12,EF
DoubleExponent-PT-010,13,AG
DoubleExponent-PT-010,14,EF
DoubleExponent-PT-010,15,AG
DoubleExponent-PT-010,16,EF
DoubleExponent-PT-020,1,EF
DoubleExponent-PT-020,2,AG
DoubleExponent-PT-020,3,EF
DoubleExponent-PT-020,4,EF
DoubleExponent-PT-020,5,EF
DoubleExponent-PT-020,6,EF
DoubleExponent-PT-020,7,EF
DoubleExponent-PT-020,8,AG
DoubleExponent-PT-020,9,AG
DoubleExponent-PT-020,10,AG
DoubleExponent-PT-020,11,AG
DoubleExponent-PT-020,12,EF
DoubleExponent-PT-020,13,EF
DoubleExponent-PT-020,14,AG
DoubleExponent-PT-020,15,AG
DoubleExponent-PT-020,16,EF
DoubleExponent-PT-100,1,EF
DoubleExponent-PT-100,2,AG
DoubleExponent-PT-100,3,AG
DoubleExponent-PT-100,4,AG
DoubleExponent-PT-100,5,EF
DoubleExponent-PT-100,6,AG
DoubleExponent-PT-100,7,EF
DoubleExponent-PT-100,8,EF
DoubleExponent-PT-100,9,EF
DoubleExponent-PT-100,10,EF
DoubleExponent-PT-100,11,AG
DoubleExponent-PT-100,12,AG
DoubleExponent-PT-100,13,AG
DoubleExponent-PT-100,14,AG
DoubleExponent-PT-100,15,AG
DoubleExponent-PT-100,16,EF
DoubleExponent-PT-200,1,AG
DoubleExponent-PT-200,2,EF
DoubleExponent-PT-200,3,AG
DoubleExponent-PT-200,4,AG
DoubleExponent-PT-200,5,AG
DoubleExponent-PT-200,6,EF
DoubleExponent-PT-200,7,EF
DoubleExponent-PT-200,8,EF
DoubleExponent-PT-200,9,EF
DoubleExponent-PT-200,10,AG
DoubleExponent-PT-200,11,AG
DoubleExponent-PT-200,12,EF
DoubleExponent-PT-200,13,AG
DoubleExponent-PT-200,14,AG
DoubleExponent-PT-200,15,AG
DoubleExponent-PT-200,16,AG
DrinkVendingMachine-PT-02,1,EF
DrinkVendingMachine-PT-02,2,AG
DrinkVendingMachine-PT-02,3,EF
DrinkVendingMachine-PT-02,4,AG
DrinkVendingMachine-PT-02,5,AG
DrinkVendingMachine-PT-02,6,EF
DrinkVendingMachine-PT-02,7,AG
DrinkVendingMachine-PT-02,8,AG
DrinkVendingMachine-PT-02,9,AG
DrinkVendingMachine-PT-02,10,EF
DrinkVendingMachine-PT-02,11,AG
DrinkVendingMachine-PT-02,12,AG
DrinkVendingMachine-PT-02,13,AG
DrinkVendingMachine-PT-02,14,AG
DrinkVendingMachine-PT-02,15,EF
DrinkVendingMachine-PT-02,16,AG
DrinkVendingMachine-PT-10,1,AG
DrinkVendingMachine-PT-10,2,AG
DrinkVendingMachine-PT-10,3,AG
DrinkVendingMachine-PT-10,4,AG
DrinkVendingMachine-PT-10,5,EF
DrinkVendingMachine-PT-10,6,AG
DrinkVendingMachine-PT-10,7,AG
DrinkVendingMachine-PT-10,8,AG
DrinkVendingMachine-PT-10,9,EF
DrinkVendingMachine-PT-10,10,EF
DrinkVendingMachine-PT-10,11,EF
DrinkVendingMachine-PT-10,12,EF
DrinkVendingMachine-PT-10,13,EF
DrinkVendingMachine-PT-10,14,EF
DrinkVendingMachine-PT-10,15,EF
DrinkVendingMachine-PT-10,16,AG
EGFr-PT-02010,1,AG
EGFr-PT-02010,2,AG
EGFr-PT-02010,3,EF
EGFr-PT-02010,4,EF
EGFr-PT-02010,5,AG
EGFr-PT-02010,6,EF
EGFr-PT-02010,7,AG
EGFr-PT-02010,8,AG
EGFr-PT-02010,9,AG
EGFr-PT-02010,10,EF
EGFr-PT-02010,11,EF
EGFr-PT-02010,12,EF
EGFr-PT-02010,13,AG
EGFr-PT-02010,14,EF
EGFr-PT-02010,15,EF
EGFr-PT-02010,16,AG
EGFr-PT-10420,1,AG
EGFr-PT-10420,2,AG
EGFr-PT-10420,3,AG
EGFr-PT-10420,4,AG
EGFr-PT-10420,5,AG
EGFr-PT-10420,6,AG
EGFr-PT-10420,7,AG
EGFr-PT-10420,8,AG
EGFr-PT-10420,9,EF
EGFr-PT-10420,10,EF
EGFr-PT-10420,11,EF
EGFr-PT-10420,12,EF
EGFr-PT-10420,13,AG
EGFr-PT-10420,14,EF
EGFr-PT-10420,15,EF
EGFr-PT-10420,16,EF
EGFr-PT-10421,1,EF
EGFr-PT-10421,2,AG
EGFr-PT-10421,3,AG
EGFr-PT-10421,4,AG
EGFr-PT-10421,5,EF
EGFr-PT-10421,6,EF
EGFr-PT-10421,7,EF
EGFr-PT-10421,8,AG
EGFr-PT-10421,9,EF
EGFr-PT-10421,10,AG
EGFr-PT-10421,11,AG
EGFr-PT-10421,12,AG
EGFr-PT-10421,13,AG
EGFr-PT-10421,14,EF
EGFr-PT-10421,15,EF
EGFr-PT-10421,16,EF
ERK-PT-000001,1,AG
ERK-PT-000001,2,AG
ERK-PT-000001,3,EF
ERK-PT-000001,4,EF
ERK-PT-000001,5,EF
ERK-PT-000001,6,EF
ERK-PT-000001,7,EF
ERK-PT-000001,8,AG
ERK-PT-000001,9,AG
ERK-PT-000001,10,AG
ERK-PT-000001,11,EF
ERK-PT-000001,12,AG
ERK-PT-000001,13,EF
ERK-PT-000001,14,AG
ERK-PT-000001,15,AG
ERK-PT-000001,16,AG
ERK-PT-000010,1,EF
ERK-PT-000010,2,AG
ERK-PT-000010,3,EF
ERK-PT-000010,4,AG
ERK-PT-000010,5,EF
ERK-PT-000010,6,EF
ERK-PT-000010,7,AG
ERK-PT-000010,8,AG
ERK-PT-000010,9,AG
ERK-PT-000010,10,EF
ERK-PT-000010,11,EF
ERK-PT-000010,12,AG
ERK-PT-000010,13,AG
ERK-PT-000010,14,AG
ERK-PT-000010,15,AG
ERK-PT-000010,16,AG
ERK-PT-000100,1,AG
ERK-PT-000100,2,EF
ERK-PT-000100,3,EF
ERK-PT-000100,4,EF
ERK-PT-000100,5,EF
ERK-PT-000100,6,EF
ERK-PT-000100,7,EF
ERK-PT-000100,8,AG
ERK-PT-000100,9,EF
ERK-PT-000100,10,AG
ERK-PT-000100,11,AG
ERK-PT-000100,12,AG
ERK-PT-000100,13,EF
ERK-PT-000100,14,EF
ERK-PT-000100,15,EF
ERK-PT-000100,16,AG
ERK-PT-001000,1,AG
ERK-PT-001000,2,EF
ERK-PT-001000,3,AG
ERK-PT-001000,4,AG
ERK-PT-001000,5,EF
ERK-PT-001000,6,AG
ERK-PT-001000,7,AG
ERK-PT-001000,8,AG
ERK-PT-001000,9,EF
ERK-PT-001000,10,AG
ERK-PT-001000,11,AG
ERK-PT-001000,12,AG
ERK-PT-001000,13,AG
ERK-PT-001000,14,EF
ERK-PT-001000,15,EF
ERK-PT-001000,16,EF
ERK-PT-010000,1,AG
ERK-PT-010000,2,AG
ERK-PT-010000,3,EF
ERK-PT-010000,4,AG
ERK-PT-010000,5,EF
ERK-PT-010000,6,AG
ERK-PT-010000,7,AG
